Pacote,Tempo_ms,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp_MPU(C),Temp_BMP(C),Pressao(hPa),Altitude(m),Temp_SHT(C),Umidade_SHT(%),Temp_DS18B20(C)
2696,2001497,-1.33,-0.79,10.98,-0.01,0.01,-0.11,30.93,28.35,973.90,332.87,28.01,51.73,28.12
2697,2002236,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.94,28.35,973.91,332.82,27.98,51.71,28.12
2698,2002975,-2.46,-0.62,-0.62,-0.07,-0.14,-0.14,35.77,28.35,973.91,332.81,28.01,51.75,28.12
2699,2003714,-1.35,-0.81,10.97,-0.00,-0.07,-0.07,30.93,28.35,973.91,332.84,28.01,51.71,28.12
2700,2004453,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.95,28.35,973.91,332.83,28.00,51.73,28.12
2701,2005192,-1.34,-0.78,10.97,-0.00,0.00,-0.03,30.94,28.35,973.91,332.83,28.00,51.75,28.12
2702,2005931,-1.32,-0.80,10.98,-0.00,0.00,-0.03,30.94,28.35,973.91,332.83,28.01,51.75,28.12
2703,2006670,-1.33,-0.79,10.94,-0.00,0.00,-0.00,30.94,28.35,973.91,332.83,28.01,51.67,28.12
2704,2007409,-1.36,-0.80,10.95,-0.00,0.00,-0.03,30.94,28.35,973.91,332.81,28.01,51.71,28.12
2705,2008148,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.94,28.35,973.91,332.81,27.98,51.70,28.12
2706,2008887,-1.32,-0.79,10.96,-0.00,0.00,-0.03,30.95,28.35,973.91,332.84,28.01,51.77,28.12
2707,2009626,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.94,28.35,973.91,332.84,28.01,51.69,28.12
2708,2010365,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.92,28.35,973.91,332.83,28.01,51.69,28.12
2709,2011104,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.96,28.35,973.91,332.83,28.01,51.70,28.12
2710,2011843,-1.35,-0.82,10.96,-0.00,0.00,-0.03,30.93,28.35,973.90,332.87,28.01,51.73,28.12
2711,2012582,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.97,28.35,973.90,332.86,28.01,51.73,28.12
2712,2013321,-1.35,-0.81,10.95,-0.00,0.00,-0.03,30.93,28.35,973.91,332.84,28.01,51.71,28.12
2713,2014060,-1.36,-0.77,10.94,-0.00,0.00,-0.03,30.95,28.35,973.91,332.84,28.00,51.73,28.12
2714,2014799,-1.31,-0.80,10.96,-0.00,0.00,-0.03,30.92,28.35,973.91,332.83,28.00,51.72,28.12
2715,2015538,-1.35,-0.77,10.94,-0.00,0.00,-0.00,30.94,28.35,973.91,332.83,28.00,51.69,28.12
2716,2016277,-1.33,-0.78,10.98,-0.00,0.00,-0.03,30.94,28.35,973.91,332.83,28.01,51.71,28.12
2717,2017016,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.92,28.35,973.91,332.82,28.01,51.74,28.12
2718,2017755,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.92,28.34,973.91,332.84,28.01,51.71,28.19
2719,2018494,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.91,28.34,973.91,332.84,28.02,51.73,28.12
2720,2019233,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.93,28.34,973.90,332.85,28.01,51.73,28.12
2721,2019972,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.93,28.34,973.90,332.85,28.01,51.67,28.12
2722,2020711,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.93,28.34,973.90,332.85,28.01,51.69,28.12
2723,2021450,-1.32,-0.80,10.97,-0.00,0.00,-0.03,30.94,28.34,973.90,332.85,28.02,51.71,28.12
2724,2022189,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.93,28.34,973.90,332.85,27.98,51.71,28.12
2725,2022928,-1.35,-0.80,10.97,0.00,0.00,-0.03,30.92,28.34,973.90,332.85,28.01,51.70,28.12
2726,2023667,-1.32,-0.80,10.95,-0.00,-0.07,-0.07,30.94,28.34,973.90,332.87,28.00,51.71,28.12
2727,2024406,-1.32,-0.78,10.97,-0.00,0.00,-0.03,30.94,28.34,973.90,332.88,28.00,51.66,28.12
2728,2025145,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.95,28.34,973.90,332.88,28.01,51.67,28.12
2729,2025884,-1.34,-0.78,10.93,-0.00,0.00,-0.03,30.95,28.34,973.90,332.88,28.02,51.73,28.12
2730,2026623,-1.34,-0.80,10.96,-0.00,-0.07,-0.07,30.96,28.34,973.90,332.87,28.02,51.65,28.12
2731,2027362,-1.36,-0.81,10.96,-0.00,0.00,-0.03,30.94,28.34,973.90,332.91,28.00,51.69,28.12
2732,2028101,-1.34,-0.82,10.94,-0.00,0.00,-0.03,30.94,28.34,973.90,332.91,28.02,51.66,28.12
2733,2028840,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.94,28.34,973.90,332.91,28.01,51.70,28.12
2734,2029579,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.94,28.34,973.90,332.93,27.98,51.70,28.12
2735,2030318,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.96,28.34,973.90,332.93,28.00,51.71,28.06
2736,2031057,-1.32,-0.80,10.97,-0.00,0.00,-0.03,30.94,28.34,973.90,332.89,27.98,51.71,28.12
2737,2031796,-1.33,-0.79,10.96,-0.00,-0.07,-0.07,30.95,28.34,973.90,332.89,28.00,51.69,28.12
2738,2032535,-1.32,-0.81,10.98,-0.00,0.00,-0.03,30.95,28.34,973.90,332.89,28.00,51.66,28.12
2739,2033274,-1.34,-0.81,10.94,-0.00,0.00,-0.03,30.96,28.35,973.90,332.87,28.00,51.67,28.12
2740,2034013,-1.33,-0.81,10.94,-0.00,0.00,-0.03,30.94,28.35,973.90,332.89,28.01,51.67,28.12
2741,2034752,-1.32,-0.79,10.97,-0.00,0.00,-0.03,30.96,28.35,973.90,332.92,28.00,51.66,28.12
2742,2035491,-1.34,-0.80,10.96,-0.00,-0.00,-0.07,30.97,28.35,973.90,332.90,28.00,51.66,28.12
2743,2036230,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.97,28.35,973.89,332.94,28.00,51.69,28.12
2744,2036969,-1.33,-0.80,10.92,-0.00,0.00,-0.03,30.96,28.35,973.89,332.95,28.01,51.71,28.12
2745,2037708,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.99,28.35,973.89,332.96,28.02,51.67,28.12
2746,2038447,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.96,28.35,973.89,332.96,28.01,51.67,28.12
2747,2039186,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.97,28.35,973.89,332.96,28.01,51.67,28.12
2748,2039925,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.96,28.35,973.89,332.94,28.01,51.67,28.12
2749,2040664,-1.33,-0.81,10.98,-0.00,0.00,-0.03,30.95,28.35,973.89,332.96,28.02,51.65,28.12
2750,2041452,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.35,973.89,332.99,28.00,51.70,28.12
2751,2042191,-1.35,-0.78,10.96,-0.00,0.00,-0.03,30.96,28.36,973.89,332.98,28.02,51.71,28.12
2752,2042930,-1.36,-0.80,10.97,-0.00,0.00,-0.03,30.96,28.36,973.89,333.00,28.00,51.71,28.12
2753,2043669,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.96,28.36,973.88,333.03,28.01,51.71,28.12
2754,2044408,-1.34,-0.78,10.94,-0.00,0.00,-0.03,30.97,28.36,973.88,333.03,28.00,51.69,28.12
2755,2045147,-1.33,-0.81,10.98,-0.00,0.00,-0.03,30.97,28.36,973.89,333.00,28.01,51.65,28.12
2756,2045886,-1.33,-0.78,10.95,-0.00,0.00,-0.03,30.97,28.36,973.89,333.00,28.01,51.66,28.12
2757,2046625,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.97,28.36,973.88,333.03,28.01,51.70,28.12
2758,2047364,-1.34,-0.81,10.97,-0.00,0.00,-0.03,30.96,28.36,973.88,333.05,28.01,51.65,28.12
2759,2048103,-1.33,-0.81,10.98,-0.00,-0.07,-0.07,30.96,28.36,973.88,333.08,28.01,51.67,28.12
2760,2048842,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.98,28.36,973.88,333.03,28.01,51.69,28.12
2761,2049581,-1.35,-0.79,10.98,-0.00,0.00,-0.03,30.97,28.36,973.88,333.04,28.01,51.67,28.12
2762,2050320,-1.34,-0.80,10.93,-0.00,-0.00,-0.03,30.97,28.36,973.88,333.06,28.01,51.64,28.12
2763,2051059,-1.32,-0.80,10.98,-0.00,0.00,-0.03,30.98,28.36,973.88,333.07,28.01,51.70,28.19
2764,2051799,-2.67,-1.62,21.91,-0.00,0.00,-0.03,30.98,28.36,973.88,333.07,28.02,51.70,28.12
2765,2052538,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.97,28.36,973.88,333.06,28.00,51.67,28.12
2766,2053277,-1.32,-0.81,10.94,-0.00,0.00,-0.03,30.98,28.36,973.88,333.07,28.01,51.65,28.12
2767,2054066,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.36,973.88,333.09,28.02,51.69,28.12
2768,2054805,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.98,28.36,973.88,333.10,28.01,51.66,28.12
2769,2055544,-1.31,-0.79,10.92,-0.00,0.00,-0.03,30.98,28.36,973.88,333.09,28.00,51.68,28.12
2770,2056283,-1.33,-0.81,10.93,-0.00,0.00,-0.03,30.97,28.36,973.88,333.10,28.01,51.66,28.12
2771,2057022,-1.33,-0.80,10.97,0.00,0.00,-0.03,30.96,28.36,973.87,333.11,28.01,51.66,28.19
2772,2057761,-1.34,-0.79,10.93,-0.00,0.00,-0.03,30.98,28.36,973.87,333.11,28.00,51.67,28.12
2773,2058550,0.00,22.17,8.27,-1.30,-15.26,0.00,84.81,28.36,973.88,333.10,28.00,51.64,28.12
2774,2059289,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.97,28.36,973.88,333.09,28.02,51.64,28.12
2775,2060028,-1.32,-0.79,10.99,-0.00,0.00,-0.03,30.98,28.36,973.88,333.10,27.98,51.68,28.12
2776,2060767,-1.33,-0.78,10.94,-0.00,-0.00,-0.03,30.98,28.36,973.88,333.09,28.00,51.64,28.12
2777,2061506,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.96,28.36,973.88,333.09,28.00,51.66,28.06
2778,2062245,-1.35,-0.79,10.98,-0.00,0.00,-0.03,30.94,28.36,973.88,333.08,27.98,51.67,28.12
2779,2062984,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.98,28.36,973.88,333.06,27.97,51.66,28.12
2780,2063723,-1.31,-0.82,10.93,-0.00,0.00,-0.03,30.96,28.36,973.88,333.10,28.01,51.64,28.12
2781,2064462,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.97,28.36,973.87,333.11,27.98,51.67,28.12
2782,2065201,-1.31,-0.80,10.98,-0.00,-0.07,-0.07,30.95,28.36,973.87,333.13,27.98,51.67,28.12
2783,2065940,-1.35,-0.79,10.96,-0.00,0.00,-0.03,30.98,28.36,973.87,333.11,28.01,51.67,28.12
2784,2066679,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.96,28.36,973.87,333.11,27.98,51.66,28.12
2785,2067418,-1.32,-0.80,10.90,-0.07,-0.07,-0.07,35.77,28.36,973.87,333.11,28.01,51.66,28.19
2786,2068157,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.95,28.36,973.87,333.13,27.98,51.63,28.12
2787,2068896,-2.66,-1.62,21.89,-0.00,0.00,-0.03,30.96,28.36,973.87,333.13,27.98,51.68,28.12
2788,2069635,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.96,28.36,973.87,333.14,28.00,51.67,28.12
2789,2070374,-1.34,-0.80,10.97,-0.01,0.01,-0.11,30.95,28.36,973.87,333.14,28.00,51.64,28.12
2790,2071113,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.95,28.36,973.88,333.09,28.00,51.63,28.12
2791,2071852,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.96,28.36,973.87,333.11,28.00,51.61,28.12
2792,2072591,-1.35,-0.80,10.93,-0.00,0.00,-0.03,30.97,28.36,973.88,333.09,28.01,51.67,28.12
2793,2073330,-1.33,-0.81,10.98,-0.00,0.00,-0.03,30.99,28.36,973.88,333.09,28.00,51.66,28.12
2794,2074069,-1.33,-0.82,10.94,-0.00,0.00,-0.03,30.96,28.36,973.88,333.09,28.01,51.64,28.12
2795,2074808,-1.34,-0.82,10.99,-0.00,0.00,-0.03,30.96,28.36,973.88,333.09,28.01,51.66,28.12
2796,2075547,-1.35,-0.80,10.97,-0.00,0.00,-0.03,30.98,28.36,973.88,333.10,28.02,51.67,28.12
2797,2076286,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.97,28.36,973.88,333.10,28.02,51.64,28.12
2798,2077025,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.96,28.36,973.87,333.11,28.04,51.65,28.12
2799,2077764,-1.33,-0.81,10.93,-0.00,0.00,-0.03,30.97,28.36,973.87,333.13,28.02,51.67,28.12
2800,2078503,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.98,28.36,973.87,333.11,28.02,51.61,28.19
2801,2079242,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.96,28.36,973.87,333.12,28.02,51.67,28.12
2802,2079981,-1.35,-0.81,10.94,-0.00,0.00,-0.03,30.96,28.36,973.87,333.12,28.04,51.65,28.19
2803,2080720,-1.34,-0.81,10.94,-0.00,0.00,-0.03,30.95,28.37,973.88,333.10,28.06,51.66,28.12
2804,2081459,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.94,28.37,973.88,333.10,28.04,51.66,28.19
2805,2082198,-1.32,-0.80,10.98,-0.00,0.00,-0.03,30.95,28.37,973.87,333.12,28.02,51.67,28.12
2806,2082937,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.98,28.37,973.87,333.13,28.04,51.66,28.19
2807,2083676,-1.35,-0.79,10.95,-0.00,0.00,-0.03,31.00,28.37,973.88,333.10,28.04,51.65,28.19
2808,2084415,-1.36,-0.79,10.95,-0.00,0.00,-0.03,30.97,28.37,973.87,333.11,28.05,51.62,28.19
2809,2085154,-1.35,-0.79,10.98,-0.00,0.00,-0.03,30.96,28.37,973.88,333.08,28.05,51.64,28.19
2810,2085893,-1.31,-0.79,10.98,-0.00,0.00,-0.03,30.95,28.37,973.88,333.10,28.05,51.64,28.19
2811,2086632,-1.30,-0.82,10.93,-0.00,0.00,-0.03,30.97,28.37,973.87,333.11,28.05,51.64,28.19
2812,2087371,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.97,28.37,973.87,333.17,28.05,51.65,28.12
2813,2088110,-1.34,-0.81,10.93,-0.00,0.00,-0.03,30.96,28.37,973.87,333.18,28.05,51.64,28.19
2814,2088849,-1.36,-0.81,10.94,-0.00,0.00,-0.03,30.98,28.37,973.87,333.15,28.06,51.68,28.19
2815,2089588,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.96,28.37,973.87,333.16,28.05,51.64,28.12
2816,2090327,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.98,28.37,973.87,333.18,28.06,51.62,28.19
2817,2091115,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.37,973.86,333.22,28.05,51.61,28.12
2818,2091854,-1.33,-0.80,-0.62,-0.07,-0.07,-0.07,35.77,28.37,973.86,333.23,28.05,51.63,28.12
2819,2092593,-1.34,-0.79,10.99,-0.00,-0.00,-0.03,30.98,28.38,973.86,333.24,28.05,51.65,28.12
2820,2093332,-1.34,-0.79,10.95,-0.00,-0.07,-0.07,30.97,28.38,973.86,333.26,28.06,51.64,28.12
2821,2094071,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.99,28.38,973.86,333.27,28.05,51.67,28.12
2822,2094861,-2.67,-1.60,22.00,-0.00,0.00,-0.03,30.98,28.38,973.85,333.29,28.06,51.65,28.12
2823,2095600,-1.35,-0.80,11.00,-0.00,0.00,-0.03,30.99,28.38,973.86,333.26,28.06,51.68,28.19
2824,2096339,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.98,28.38,973.86,333.26,28.08,51.66,28.19
2825,2097078,-1.35,-0.80,10.97,-0.00,-0.00,-0.03,30.99,28.38,973.86,333.26,28.11,51.65,28.19
2826,2097817,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.98,28.38,973.86,333.23,28.09,51.62,28.19
2827,2098556,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.98,28.38,973.86,333.23,28.12,51.62,28.19
2828,2099295,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.96,28.38,973.86,333.23,28.11,51.65,28.12
2829,2100034,-1.34,-0.80,10.99,-0.00,0.00,-0.03,30.97,28.39,973.86,333.22,28.09,51.66,28.19
2830,2100773,-1.33,-0.78,10.95,-0.00,0.00,-0.03,30.99,28.39,973.86,333.23,28.11,51.62,28.12
2831,2101512,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.97,28.39,973.86,333.24,28.09,51.65,28.19
2832,2102251,-1.33,-0.78,10.93,-0.00,-0.07,-0.07,30.98,28.39,973.86,333.24,28.09,51.64,28.12
2833,2102990,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.95,28.39,973.86,333.24,28.12,51.62,28.19
2834,2103729,-1.35,-0.81,10.98,-0.00,0.00,-0.03,30.97,28.39,973.86,333.20,28.09,51.62,28.19
2835,2104468,-1.31,-0.81,10.97,-0.00,0.00,-0.03,30.98,28.40,973.86,333.21,28.11,51.64,28.19
2836,2105207,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.99,28.40,973.86,333.23,28.11,51.65,28.19
2837,2105995,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.40,973.86,333.25,28.08,51.68,28.12
2838,2106734,-2.67,-1.58,21.93,-0.00,0.00,-0.03,30.99,28.40,973.86,333.25,28.11,51.63,28.19
2839,2107473,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.98,28.40,973.86,333.23,28.09,51.63,28.19
2840,2108212,-1.33,-0.81,10.98,-0.00,0.00,-0.03,30.99,28.40,973.86,333.20,28.09,51.62,28.12
2841,2108951,-1.34,-0.80,10.95,-0.00,0.00,-0.03,31.00,28.40,973.86,333.21,28.08,51.64,28.19
2842,2109690,-1.33,-0.80,10.96,-0.00,0.00,-0.00,30.99,28.40,973.86,333.21,28.11,51.64,28.19
2843,2110429,-1.36,-0.81,10.93,-0.00,0.00,-0.03,30.99,28.41,973.86,333.24,28.08,51.60,28.19
2844,2111168,-1.36,-0.80,10.96,-0.00,0.00,-0.03,30.99,28.41,973.86,333.25,28.11,51.58,28.19
2845,2111907,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.97,28.41,973.86,333.22,28.13,51.64,28.19
2846,2112646,-1.32,-0.82,10.96,-0.00,0.00,-0.03,30.99,28.41,973.86,333.23,28.09,51.64,28.19
2847,2113385,-1.34,-0.78,10.96,-0.00,0.00,-0.03,30.99,28.41,973.86,333.24,28.12,51.63,28.19
2848,2114124,-1.36,-0.81,10.98,-0.00,0.00,-0.03,31.00,28.41,973.86,333.24,28.12,51.64,28.19
2849,2114863,-1.36,-0.78,10.92,-0.00,0.00,-0.03,31.01,28.41,973.86,333.25,28.11,51.63,28.19
2850,2115602,-1.34,-0.81,10.97,-0.00,0.00,-0.03,30.99,28.41,973.86,333.27,28.09,51.65,28.19
2851,2116341,-1.34,-0.79,10.93,-0.00,0.00,-0.03,30.99,28.41,973.86,333.28,28.11,51.65,28.19
2852,2117080,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.98,28.41,973.85,333.29,28.12,51.64,28.19
2853,2117819,-1.34,-0.80,10.94,0.00,0.00,-0.03,31.01,28.42,973.86,333.25,28.09,51.62,28.19
2854,2118558,-1.34,-0.79,10.93,-0.00,0.00,-0.03,31.02,28.42,973.85,333.28,28.11,51.62,28.19
2855,2119297,-1.34,-0.80,10.95,-0.01,0.00,-0.11,30.99,28.42,973.85,333.30,28.11,51.60,28.19
2856,2120036,-1.35,-0.79,10.96,-0.00,0.00,-0.03,31.01,28.42,973.85,333.28,28.11,51.61,28.19
2857,2120775,-1.32,-0.79,10.98,-0.00,-0.00,-0.03,31.00,28.42,973.85,333.29,28.12,51.63,28.19
2858,2121563,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.42,973.85,333.29,28.11,51.64,28.19
2859,2122302,-1.32,-0.79,10.94,-0.00,-0.07,-0.07,31.01,28.42,973.85,333.31,28.11,51.59,28.19
2860,2123041,-1.34,-0.79,10.96,-0.00,0.00,-0.03,31.01,28.42,973.86,333.27,28.12,51.64,28.19
2861,2123780,-1.34,-0.78,10.96,-0.00,0.00,-0.03,31.01,28.42,973.85,333.30,28.11,51.64,28.19
2862,2124519,-1.34,-0.79,10.98,-0.00,0.00,-0.03,31.00,28.42,973.85,333.33,28.12,51.65,28.19
2863,2125258,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.02,28.42,973.85,333.30,28.11,51.62,28.12
2864,2125997,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.02,28.42,973.85,333.33,28.12,51.62,28.19
2865,2126736,-1.38,-0.82,10.93,-0.00,0.00,-0.03,31.02,28.42,973.85,333.34,28.12,51.62,28.19
2866,2127524,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.42,973.85,333.35,28.12,51.63,28.19
2867,2128314,-2.65,-1.59,21.89,-0.00,0.00,-0.03,31.00,28.42,973.84,333.38,28.11,51.59,28.19
2868,2129102,0.00,44.34,16.55,-0.32,-3.82,0.00,84.81,28.43,973.84,333.38,28.12,51.65,28.19
2869,2129841,-1.35,-0.81,10.99,-0.00,0.00,-0.03,30.99,28.43,973.84,333.42,28.08,51.63,28.19
2870,2130580,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.02,28.43,973.84,333.44,28.12,51.66,28.19
2871,2131370,-2.65,-1.59,21.90,-0.00,0.00,-0.03,31.02,28.43,973.84,333.45,28.09,51.60,28.19
2872,2132109,-1.36,-0.79,10.93,-0.00,0.00,-0.03,31.00,28.43,973.83,333.47,28.11,51.63,28.19
2873,2132848,-1.33,-0.80,10.94,-0.00,-0.00,-0.03,31.00,28.43,973.83,333.52,28.13,51.65,28.19
2874,2133587,-1.34,-0.81,10.97,-0.00,0.00,-0.03,31.01,28.43,973.83,333.53,28.11,51.59,28.19
2875,2134326,-1.34,-0.82,10.96,-0.00,0.00,-0.03,31.02,28.43,973.82,333.58,28.12,51.59,28.19
2876,2135065,-1.34,-0.81,10.96,-0.00,0.00,-0.03,31.03,28.43,973.82,333.60,28.11,51.63,28.19
2877,2135804,-1.33,-0.80,10.96,-0.00,0.00,-0.03,31.02,28.43,973.81,333.65,28.12,51.63,28.19
2878,2136543,-1.34,-0.80,10.92,-0.00,0.00,-0.03,31.03,28.43,973.81,333.66,28.11,51.61,28.19
2879,2137282,-1.34,-0.80,10.97,-0.00,0.00,-0.03,31.01,28.43,973.81,333.64,28.09,51.58,28.19
2880,2138021,-1.34,-0.78,10.94,-0.00,0.00,-0.03,31.04,28.43,973.81,333.66,28.11,51.63,28.19
2881,2138760,-1.36,-0.79,10.97,-0.00,0.00,-0.03,31.01,28.43,973.81,333.67,28.08,51.62,28.19
2882,2139499,-1.33,-0.81,10.96,-0.00,0.00,-0.03,31.04,28.43,973.81,333.66,28.11,51.62,28.19
2883,2140238,-1.33,-0.81,10.96,-0.00,0.00,-0.03,31.04,28.43,973.81,333.69,28.11,51.59,28.19
2884,2140977,-1.33,-0.78,10.97,-0.00,0.00,-0.00,31.03,28.43,973.81,333.67,28.09,51.65,28.19
2885,2141716,-1.34,-0.80,10.95,-0.00,-0.07,-0.07,31.04,28.43,973.80,333.71,28.08,51.58,28.19
2886,2142455,-1.33,-0.81,10.98,-0.00,-0.00,-0.03,31.04,28.43,973.81,333.70,28.09,51.63,28.12
2887,2143194,-1.34,-0.80,10.96,-0.00,0.00,-0.03,31.04,28.43,973.81,333.67,28.12,51.61,28.19
2888,2143933,-1.34,-0.80,10.99,-0.00,0.00,-0.03,31.03,28.43,973.81,333.68,28.08,51.59,28.19
2889,2144672,-1.35,-0.81,10.95,-0.00,0.00,-0.03,31.04,28.43,973.81,333.68,28.12,51.63,28.19
2890,2145411,-1.33,-0.79,10.94,-0.00,0.00,-0.03,31.03,28.43,973.81,333.68,28.11,51.60,28.19
2891,2146150,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.03,28.43,973.81,333.69,28.09,51.55,28.19
2892,2146889,-1.35,-0.81,10.93,-0.00,0.00,-0.03,31.04,28.44,973.81,333.65,28.12,51.59,28.19
2893,2147628,-1.33,-0.80,10.96,-0.01,0.00,-0.12,31.04,28.44,973.81,333.66,28.09,51.64,28.19
2894,2148367,-1.31,-0.80,10.97,-0.00,0.00,-0.03,31.02,28.44,973.81,333.65,28.09,51.61,28.19
2895,2149106,-1.31,-0.79,10.95,-0.00,0.00,-0.03,31.03,28.44,973.81,333.66,28.09,51.58,28.25
2896,2149845,-1.34,-0.81,10.93,-0.00,0.00,-0.03,31.03,28.44,973.81,333.66,28.12,51.62,28.19
2897,2150584,-1.35,-0.79,10.95,-0.00,0.00,-0.03,31.04,28.44,973.81,333.65,28.09,51.64,28.19
2898,2151323,-1.34,-0.80,10.96,-0.00,0.00,-0.03,31.03,28.44,973.81,333.65,28.11,51.63,28.19
2899,2152062,-1.35,-0.80,10.96,-0.00,0.00,-0.03,31.04,28.44,973.81,333.66,28.11,51.62,28.19
2900,2152801,-1.35,-0.79,10.94,-0.00,0.00,-0.03,31.03,28.44,973.81,333.68,28.09,51.60,28.19
2901,2153540,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.04,28.44,973.81,333.70,28.12,51.60,28.19
2902,2154279,-1.33,-0.78,10.93,-0.00,-0.00,-0.03,31.04,28.44,973.81,333.69,28.12,51.63,28.19
2903,2155018,-1.33,-0.80,10.97,-0.00,0.00,-0.03,31.04,28.44,973.81,333.68,28.09,51.60,28.25
2904,2155757,-1.33,-0.79,10.97,-0.00,0.00,-0.03,31.02,28.44,973.81,333.66,28.11,51.59,28.19
2905,2156496,-1.34,-0.79,10.96,-0.00,0.00,-0.00,31.02,28.44,973.81,333.66,28.11,51.56,28.19
2906,2157235,-1.33,-0.81,10.97,-0.00,0.00,-0.03,31.02,28.44,973.81,333.66,28.09,51.57,28.25
2907,2157974,-1.35,-0.79,10.97,-0.00,0.00,-0.03,31.02,28.44,973.81,333.65,28.12,51.57,28.19
2908,2158713,-1.35,-0.78,10.97,-0.00,-0.07,-0.07,31.03,28.44,973.81,333.65,28.08,51.60,28.19
2909,2159452,-1.36,-0.79,10.95,-0.00,0.00,-0.03,31.03,28.44,973.81,333.65,28.11,51.60,28.25
2910,2160191,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.04,28.44,973.81,333.65,28.09,51.56,28.19
2911,2160930,-1.34,-0.82,10.97,-0.00,0.00,-0.03,31.02,28.44,973.81,333.65,28.13,51.57,28.19
2912,2161669,-1.33,-0.81,10.96,-0.00,0.00,-0.03,31.05,28.44,973.82,333.62,28.09,51.58,28.25
2913,2162408,-1.34,-0.81,10.95,-0.01,-0.07,-0.07,31.04,28.44,973.82,333.62,28.11,51.62,28.25
2914,2163147,-1.32,-0.80,10.93,-0.00,-0.00,-0.03,31.04,28.44,973.82,333.62,28.11,51.57,28.19
2915,2163886,-1.32,-0.79,10.96,-0.00,0.00,-0.03,31.04,28.44,973.82,333.62,28.11,51.59,28.19
